title,link
Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMiRkFVX3lxTFByNGFHU1E0XzZUazg2YURnNHlmLUJjTlFQc0tfM1JNMFdzRG9PR0F4RjlEeEZrWS1RVlhqMzlHekFpWXNLOUE?oc=5
Liên hệ - Viettel AI,https://news.google.com/rss/articles/CBMiQkFVX3lxTE5kRWNYNm00OUNYSnZXWkZJZ2w1QXhiaVZCZEtsT3NJVVlOaW1nTXBHd09qN0ZaRldBTVlVZXUxc2FBdw?oc=5
Callbot là gì? Giải pháp Tự động Hóa Cuộc Gọi từ Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMikAFBVV95cUxPM29FUFh3TFRqVkVqcmRiN1FrajFrRU5xRzgxbTdXai1fN2k0emwwWURwZ29BZmlSc255aGZoTlFLakJybU9RSXR0WjJsQnlWSThBd211cExMTWtweldENVVzSTJnWkRGdGpQWkdXSlY1OTY3TFpKRktoV2haUXJtQVJscGN5cGJDV2VjbTF0Ulc?oc=5
Cách Tạo Giọng Thuyết Minh Phim Chuyên Nghiệp - Viettel AI,https://news.google.com/rss/articles/CBMif0FVX3lxTE5iMWZPWjN3VXlNdnE5UTFQVFRtSVZvYTlCdzg1bW42ZDVZWnBpMG5GSVZxb3B0RlJjVHNkWDl0WDFRYzh0ZDhselpteXEtX1dHbG1FUkE4V29MdHRaSVlXVUpHWWdPX1JLYnM4UVlwOTFicGdwNnVqNmYxYy04ckU?oc=5
Bảng giá - Viettel AI,https://news.google.com/rss/articles/CBMiQ0FVX3lxTE9hSXVNb3hCbGlTNmZ0XzRTczVRcXhLVUpJb2FPUlVZR0YzTDctRVV0UC1ieFZHRnlpZHI3aTFLaUQwYlU?oc=5
"Tổng hợp các app chèn giọng nói vào video đơn giản, tiện lợi nhất - Viettel AI",https://news.google.com/rss/articles/CBMimAFBVV95cUxOX3I1QTFDcHl2SGtRRV9xM3oyOUVMVVNrUk1UbWhRTXI3eVNUT2UzR01hbWVDX0pjZlJVVjhOLUYyTVNKajhUN1N1N1FhcUtTMkZCNTc2X19mYXhQWVdEbmN4YjZFTTRQVlh6UVl5SG53Qkw3eFZmTFBLOTJyaTdjNk9aRnhrbnRjd3psbzYyVnRfaWZncVBYSg?oc=5
Hướng Dẫn Cách Làm Sách Nói Chuyên Nghiệp Từ A-Z - Viettel AI,https://news.google.com/rss/articles/CBMigwFBVV95cUxNclBETkxlWVA5STA3ZGlvNjZBNjI2NDMzb0czdHF2X2kzUDhjVlkxMERlVnVkOXR1d2lMcGZDWndTRVdtT3pHeVRvY25YbjdodkdtUmhWbi1vQU9INGdkaWhyc0ZPN2R3R3lPdGRhVUhKODdRZmFlZUZHTFlzQmNPYURmbw?oc=5
API Chuyển Văn Bản Thành Giọng Nói Là Gì? - Viettel AI,https://news.google.com/rss/articles/CBMicEFVX3lxTE1HaGVqRGItVVN3OE5YdURLQ2FITnctQUZSbWkxNEVOWm16d2lpQ1pQSFltUE1JUFdRQXdzaGs4MFpqazB3TkZuQU9MQmdtcEx5d25wZC0tTFdQN2JKd2dJLWpJaEczSV9iUTNfQVB3d2Q?oc=5
Cyberbot Platform - Viettel AI,https://news.google.com/rss/articles/CBMiUEFVX3lxTFB0N01kd1lVcTZYb2kzcHhjak41UF9zUEhlYVpvYTd2ak9ZOW5NeDVhdkc4Y2FPbzNKNFBDc3FYTHdlSlhEdE4xaVRSZ0d2bndn?oc=5
TOP 10 Phần Mềm Đổi Giọng Trên Nền Tảng Android Và IOS - Viettel AI,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOd042MG9rbFBNTGlfVmtnSUF4NkY0M3I1R3BWdEVoUEppTlQyRERRemFBcUhDSEFfLUhqcE1jUlExVmtpVlMtNGtLWWl2dkV3bnVjM1dIMUw0LWI5QjM1amh1cUYwbTRJZFF6VUp4eDh2ME9wdFM5cWM5Vzl3M1RxVExNUW11dTltSDF3?oc=5
Công Nghệ Nhận Dạng Ký Tự Quang Học OCR Là Gì? - Viettel AI,https://news.google.com/rss/articles/CBMif0FVX3lxTFBweTVucDBTbUNtUG1XUFFvMnFaUUpmX1V1MkVtd0VlWDRRcktUTlBmMW1NMVZ2WXl5UkhMM0NHV1dQMGpyMWxDUExaVUtWQXktcm5oZXBFN2NtV3VHMUJQeHpwVlY4c2VhTTRkWFFCRUFTbm83amRLQnVWaUZFLVU?oc=5
Tuyển dụng - Viettel AI,https://news.google.com/rss/articles/CBMiSEFVX3lxTE1hbHFIWFF6eVc5NG9PTDlLQlJhQjhkQ1dubl81YVVwQ1dKOUI0MVJZNXp4WkowMmJpWGV1VGMyaDRWTUF0QThmNA?oc=5
Trợ lý ảo Cán bộ công chức: Giải pháp tra cứu thẩm quyền tức thì cho chính quyền 2 cấp - Viettel AI,https://news.google.com/rss/articles/CBMitAFBVV95cUxPWjVFOGNBdklBSlY4aWFvblk3eE9jR3NfZHF1d3UtcDBwemRyMFFFbXI3cGhsOFRJdnhpLUZVY3lyaG5PNVZ4T19VSHR6MjZaTEZTRlFod292NlFFUmVGSENmZVJ1WHdWampKYXR0bXhxbXZkSXM5QlBPdjJkbFF3WTN2X0FabHVnOEdEcHlMZlFMXy1KcllnVVZKUDNJMFNVRjRFYWZTM3hyUUdyaHI2RzFrNHY?oc=5
Viettel eKYC nhận giải thưởng quốc gia về đổi mới sáng tạo - Viettel AI,https://news.google.com/rss/articles/CBMikAFBVV95cUxPU2czMERaZm9ocndmWEFwcUVMYmxLcU9UZXJrRVBHaGlVcVRKdGpTdE5wdnh0cFQ2cGw1M1J0aENQckRxcjRXeHhsZ3lRLUtmbUUtVldWTDZTa1pFZFE4Vm9kdXFnbnktaVJUd3VTNUhCcDgyVk5sRUhkQlQxUUxJUERUcy1hbEhhV0xiNmZqaXc?oc=5
"Viettel OCR - lời giải cho ""tự động hoá"" dữ liệu - Viettel AI",https://news.google.com/rss/articles/CBMifkFVX3lxTFBBRFZBTmx0bnpCTHhIUC1GamJvdWEtcjRFdzlET192NDNualc5MUJoLVVsaHFFS1pnZkZhRHhMaW5SWDFmRmRod3RmT3VjaWZzdUlmQzFYcHh5R3VRbDVrWldxVHlycEVDOW93dlNEd3F3SzlDX0xlUUd3ejNmdw?oc=5
Top 7+ phần mềm thay đổi giọng nói online miễn phí - Viettel AI,https://news.google.com/rss/articles/CBMicEFVX3lxTE96MUZEenAxSXdZUzBQRVAzZGw5Um5xVWZOMmJEMkNxQTczU2tGMXItcUtFNTBvWU5iME40cERjZW5XMnUzQjU3QTJJcmZieDRTbDZRRXZERG9RVzhQMlVaVmtTRl91bVdnU1ZvXzltTEU?oc=5
Viettel AI - ngôi nhà của những ước mơ lớn - Viettel AI,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9GQjVaelJ3RUxOYi1yd0JUdzlob0w1em5zNHpCM3ZaNUY4RVBBeHBUenpMNEQ2Xy1KY3lwZDBuYzVXR1NTTUhSUUJn?oc=5
Viettel AI phát triển hoàn thiện phiên bản trợ lý ảo công chức đầu tiên - Viettel AI,https://news.google.com/rss/articles/CBMiogFBVV95cUxOQ3l0STZLdndfX2pYV2RRYWxUd1ZDREJIemdfVGJ5a0V3ZVZLQVZ1VFAwWDZ2LTBWRlJkRzkxZGNLcEdTeXplWGNqWk05anhSM1V2OTlWcmdCeGd1YVNhVWZBanhqLXBjY1ItTE9LMVZkcnBSelJvUi1vS3VLWVVYZWtwOU9aTTB0TC1ZZ1NBdTU2N0N1WkxOZ2JrRjdRMy1KaVE?oc=5
Viettel AI lọt Top 10 giải thưởng Make in Viet Nam 2024 - Viettel AI,https://news.google.com/rss/articles/CBMikgFBVV95cUxNOXpCWjVTSDBrWEVXV3ZkWG9EZHliTEhadVpMMGNKaDJ6MmNHR2pZc01GTHRLNUo3aGczMDJwYWxqNmtTRVBuQkpSTERkcnVQeTdFUVhMcXI5U2UtczdkS0pvS1lacXJVeElKcnFjLVgxR1d2Rkkxamd0cTlnU2NXNVdYSkRtUHRFeVR2Rl9fc2tOUQ?oc=5
Công Nghệ eKYC - Định Danh Khách Hàng Thời Đại Số - Viettel AI,https://news.google.com/rss/articles/CBMiggFBVV95cUxQZHlzOFJkajNmXzNwaGtmUmd2QXRZRjNoQXZuN05ZT3pIVFhNa05VQnZJc1JjNzJJc1Q2eTJfLTBXQ3NSeE1NQlp6M053WHJjNUNOWHE0eV81NjU4a1lMcC1XbmZIUmhxdkpVSnZSZHF2aDRpZDlSRDVKVzBfT01IZ2JR?oc=5
Voicebot - Trợ lý ảo giọng nói hỗ trợ nâng cao trải nghiệm khách hàng - Viettel AI,https://news.google.com/rss/articles/CBMinAFBVV95cUxPOWVRSG83MWlZQ3B3UDRicDl1UGxLeHRIQlg0N0dlOUlKejF6Qi1hYnRqaTJVOEJWNEU4am9MQ083TmRuaFU4QjlJeVhHX1Ywc05lc1FwQWdpd1BwRjRYMXA0SUF5aVNLR3hMdFMtQkJMY3pDal82X2dFcTUxSWc1VnJmYnpmbHdMLXctVG1MV3BpbXBCRnp4V1BJMG0?oc=5
Viettel AI - ngôi nhà của những ước mơ lớn - Viettel AI,https://news.google.com/rss/articles/CBMiSkFVX3lxTE9oMlMzeldDR2dmNEtsTHVVZ0VFNzRpREJkNVFQbG45Z2xPZ01yWElwRjl6eHJVWUhiYzlpdVg5VGItdmZxRHp3M0p3?oc=5
"Cách Chèn Lời Thuyết Minh Vào Video Đơn Giản, Dễ Thực Hiện - Viettel AI",https://news.google.com/rss/articles/CBMickFVX3lxTE0tWVpod1lQOXhwaFpJS0MtRm9kQUJmb0dpUG1FYkNiZDh3TGxaUDZUTUp5eGxIUzJFZ3VXaE0ySmlrdVlvZW5KcXNnVVR2MU00TWszemNvYW1ndVNpZldXLUIxQ01BTzlqOEd4b09ua05LQQ?oc=5
Top phần mềm thu âm sách nói online/offline chuyên nghiệp - Viettel AI,https://news.google.com/rss/articles/CBMie0FVX3lxTE9hdnEtY2MyOU42SWZkeFNPTGRqZTM1cEFIaHhIc2ZvTWJLV2tyQWxSNjNPZ0I1OU5ScENxQ1puSnRmNmxOUkUxeW5PblYzNXViNGU3OTI4c3lPaEZIb1lYYUtyWXhpUm9EYXpaR1JoN2RIMzhOTU5BdlZGaw?oc=5
Top 10 phần mềm đổi giọng nói miễn phí tốt nhất - Viettel AI,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9LX3BRYzZENTV5VlRMV1lRdXhoTzFVUldiVmpVN2FPSUgzczlnRkNxRnlQNXNScDlaWlExbGtnQ25TcXMwRDZSb016NnJUUEI1OWZLQnRuTGFldw?oc=5
Quyền riêng tư và bảo mật của ứng dụng chuyển văn bản thành giọng nói - Viettel AI,https://news.google.com/rss/articles/CBMinwFBVV95cUxOZUVxTVVCRHdSWnFObVhSODN2R3JrRk5Fc0tDRnk3TzFJYUdyOE9BRTNkVS1naG5sQ1FMSVp1T0I0RVhINjhsOG1wMjl3LXk1d3FCZkFoQjJCT21mZFUwN2ZtMkdXYW9JWkxVSk5BelAxSVplRmoteE9MTFFXMmd0TUNDOWtQZG51RENneGdJUkk3dHRBYS04VzlkR0N3Yzg?oc=5
Cắt giảm gần 10.000 báo cáo thủ công mỗi năm: Bước tiến số hoá quản lý ngành Thông tin & Truyền thông tại Việt Nam - Viettel AI,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPU1VSSlpPNlh1QUp1U1g1RDV3SHlBSGhRcDdGRDBYYVlMQXBoZjVEWEp6ZkpWVWktam9Lei1NQjVOMTA3TklFWVlwc0szZ216Qk82Q0FNakpyNkpHRzB5dXQ4dmZJSWFld1pSN01Fc1FXYkRGRHlwbzByRVVHLTdUOXR4dDhhU3JLYWJmc01RY3JNM21sRGlPUW5PWldNY3pZSTlsRjc4UkJCV2lJVDRkVmdmZ3laTXE3THNpQ0YzcGJJS0MxdnVlSUlLY0I2eVJLM25SZmlqWnlXUFE?oc=5
Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9Xb2V1a0RVY2g2Y0xmM1YyMFNUZXA2MkU5eWRUR19uOGpESGZ1UXp5OUFvWjVaZXBCcGlvSzUwRlhmeWtaSUY4bDE3OE80UU9CWmc?oc=5
Hướng dẫn tạo giọng đọc review phim miễn phí - Viettel AI,https://news.google.com/rss/articles/CBMifkFVX3lxTE5fMFBBdmRGM2RSdVhZUk1FQmJPQ2RHZ0JJbDVhMFFJSXJRM2tORnppNkU4aXZWaXJuOUhWb0YwU2hyMXpFeThZTDc4UUw0U2lVTXpucU0yVlNnV3pGNWJpVG9yOWo2eDR3eW1RX1pEUWRTQVFQbElJWDY1ZjZMUQ?oc=5
Hướng Dẫn Cách Chuyển Văn Bản Thành Giọng Nói Chị Google - Viettel AI,https://news.google.com/rss/articles/CBMijgFBVV95cUxOM21vR295SUFBQzRMenJ6NW9Bb0R0cWFRXzd5ZmVSakhSSEpwY3VLd1FOYlFwQXhFU2FLeUg2UkZLbXl5OTlKVGNPazgtbGlVT1g3VUhwb1ZQVHdudXJ1LXQ2Q1JTR2owS1Q5YjVRX1djRHhxNG14a2dBSEpxcXJyMFpKY1VmbHNJT1JWY1dB?oc=5
Digital Twin Platform - Viettel AI,https://news.google.com/rss/articles/CBMiQkFVX3lxTE1USVQ4STNvTHUyMlBWNTI1M3kwcFktUmtzX1VkOVBjYUU4MXhRN2tiNUtpUXlLS3R6NUFZV1N2VFVlQQ?oc=5
Công nghệ Việt nhận diện chữ viết tay: Từ giải thưởng VIFOTEC đến ứng dụng đời sống - Viettel AI,https://news.google.com/rss/articles/CBMisAFBVV95cUxNSkRvWEp2a250ekpka3pHVFFUbURPNmZPbkFZSjRLbmgxTzJxbE8yRnpuZUxYeWY2cTJwTW0wd0NQVkhWUDNpWGhlRlV6WmJaME9SQ3NmN0dlejFwOGNGT2ZyZmJuV0s4c2cxX1NoQkZ3NjdfRVZrVUZ3ZTZsRVpvaTB5YXZXOHN0WlBDbUFXMTFETzRkYzZlTzRDeHRuSm9kNU9lcmtCcFZpcU5RU1ZpSg?oc=5
Viettel AI - ngôi nhà của những ước mơ lớn - Viettel AI,https://news.google.com/rss/articles/CBMiSEFVX3lxTFBsdDg2aEVCRU93YzUtRlVZTXZWZ3d3S01oMWk2VmZ0MHZ0WWdpOXNmZzdsdWRvc1dPeTlZSk00c2x0aVZmNTU2bg?oc=5
Thẩm phán bị Trợ lý ảo Pháp luật 'chinh phục' - Viettel AI,https://news.google.com/rss/articles/CBMifEFVX3lxTFBRRVZGMUVEUFVfSmctRmdTWHllOXpLdWpFR1NfTUFHc1RRVWtsM09yOFBTZ3hoek5GVkhXXzYxRjlCVFNkTFVNdzlsYnZTQVl2dl9SVEplbXhuWFQyWEtZcXdQRGgwWXVfc1ZTZEkwa284SnMzb2FDa0pmY0g?oc=5
Viettel eKYC Đạt Giải Vàng IT World Award 2024 - Viettel AI,https://news.google.com/rss/articles/CBMigAFBVV95cUxPUmVNdkNvVTJINE9NTEZHZEhGaDR4T1RyRmw2eG9ldkZEZW5rNXNXVGdEbzJiekxFU2RicVpCSjJxSk5RaFNjcWJGZjVTR2JYYTNSUWlhNndfc0xNUkhsS2hWMXJyNGdLMU9QN000RXg0Tmc4UnZvREVfMTlzSXlOMw?oc=5
Hướng Dẫn Cách Tạo Phụ Đề Tự Động Cho Video đơn giản - Viettel AI,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOWWt6Wi1MdWR4XzJDN1BxSkZkclNQS2dWSWZuRnc3LXB5cDZzV1h0dHd4ZjM1cWV6V3pkRnB2NlRlVHExWW1pbFoxVnFHMnlFWHpVTnBPd1Q4NG50OTJQRXh4RS1aLTRpYjFJc0Y5N1dJeHNTb0tDVzJzelVIMDVJMW41TEJwMm92?oc=5
CÔNG NGHỆ TỔNG HỢP GIỌNG NÓI 2025: TIẾT KIỆM 80% THỜI GIAN SẢN XUẤT VIDEO - Viettel AI,https://news.google.com/rss/articles/CBMiaEFVX3lxTE04VUhLdzRJMDIzQzB2Q292UjFnam5PdTRydnNRZEtORUFMS3dIU1MybzBaRVF5UUlKVkQyeUFBeThyQ040SlZvam1HazRodjhfQ2owRGxybzN0MnpYdS1yNXNsaS1PMFNC?oc=5
Tìm Hiểu Sâu Về Nguyên Lý Hoạt Động Của Công Nghệ Text to Speech - Viettel AI,https://news.google.com/rss/articles/CBMifkFVX3lxTE5odURBN1lOVXZ2NGt2bERkcnZjYko0NDROa0FsMzhOekFsSnk2ZE1hVEx1WnBIc0J5bDBJNkdzWFF1Q3ZtNGJyXzhSYWRDTks0VnlReXpVc2V6WDJGZHlBZjNWOGV2b093TEhiNXJrVTBNS2Q5M0w4U0VqQTJ3dw?oc=5
Top 7 App Tạo Phụ Đề Tiếng Việt Cho Video Trên Điện Thoại - Viettel AI,https://news.google.com/rss/articles/CBMijwFBVV95cUxOd0E3bDRpTUV5eEJSdTF5b3NKZnM0WXRYRXB5UldWaWw1Z3BMRkdPb2VOS3c0UkFTTjdZTWtTUTNhZGdvaThKNi1kN29Ka2NZSExZY3JQY0FkcmRvUDJiSmhtSVFBNDJCSHpXU2Z3V0RRdWJyUHpBZzRUcUJ3dE44dENxZ3phS3pjSkFfaUpMSQ?oc=5
Viettel AI - Viettel AI,https://news.google.com/rss/articles/CBMiTEFVX3lxTE90SzE3dVN4QlFlMi1uTWh3U0JSemNRdEhraVZtTVA4Q3BFTXo0cXlmSXZSVHMwNFVoLXF3VjF2V0FVcUYtS3BwWTNEY0s?oc=5
"Viettel AI đạt top 4 thế giới, top 1 Việt Nam về công nghệ nhận diện khuôn mặt - Viettel AI",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQaXNLbFBsZENVRC1OTkJZTGkwODVwUy1TZkxoS1AxbnEyaTNWZ1V2azFGanZHWFZHWTlXTUdsZTQxck9TOC16SmJCcnc4MWF1VUV1Vlc2a0JQQVFjTEJHUElKam12dFlBTHhfUnJBa3BhamcxOHI5b2lnUldqN1NvSWt4MkNHQkl6MTZxbHNhcDluOTdOVjJNdlJwbXNHdHpBS1BwNTdndkx0UQ?oc=5
VIETTEL AI VÀ BIC KHỞI ĐỘNG DỰ ÁN TRIỂN KHAI DỊCH VỤ NHẬN DIỆN KÝ TỰ QUANG HỌC OCR - Viettel AI,https://news.google.com/rss/articles/CBMisAFBVV95cUxPUTJwS0Q4alNuWlEyZ2Rlb3djMTVRTFJZVEV2LU5hZ2hkYTJ3RVU2UFBDRVl0M09rdUwxSDFzTzJFS1U0ZUJFRmZvNWVpd3VodWVjS1J2MVkyWW4wVTk0SEJuWnQyX18tdldWdlMyTURlM2tzVFVoYWxuTTMyenZ5OXlQWmFxZy1pZnAySW1XWWMzeXVtejcxcElZaXpMbjNBYzdJWmVVMlNtQW5OSmZ3VA?oc=5
Documents - Viettel AI,https://news.google.com/rss/articles/CBMiR0FVX3lxTFBhSEk5bWhaa3N2NVZwbEdvSG81MmdjVDFaaExXRlpwVGVBTk1sX3d4ZXYyQTJQVHRwX0oxWUdrckN4R3NNRGpR?oc=5
Nền tảng bản sao số của Viettel được đề cử Dự án chuyển đổi số tốt nhất - Viettel AI,https://news.google.com/rss/articles/CBMiogFBVV95cUxQV1VYUmRGUmZTd0VYYnpiWW1LWVFubjJDZTZnMVdqemhaZERwZGFmSkhRSEVZekMtQ2o0b3JxLXJCTGZUeTdYd3ppbFg5MjBIMGMwRWhaUEQ4dl9ONmllU1MtcV9nZEo5a1VQdE1zd0xhd3d1SXBHeEpNRHFzWkxmcjM0cFN6ejhPVE1JZnlrbFBucWwwR2xPQ1c0VUpSWkVMdUE?oc=5
3 sản phẩm thuộc hệ sinh thái Viettel AI được vinh danh tại Vietnam Digital Awards - Viettel AI,https://news.google.com/rss/articles/CBMisAFBVV95cUxNUnQzNkg5ZURvQ2E0ZDZXMkZyOTJLQXE3WEZucnVNeXVZajVwOG1DcG1mWVJPa1JaZE9zVGE4TEVjZ1ZlZ21RNWtfRTdpR2JBRDR2MGg5WXZuTmZtT01hcDM0UkJSeFZkT2FVNk11S295Z2dVLVpKQnlZV2ZvRElORjdZdF81N19HMy1OM0FESFoxSzBkYmFHU2tNclh1aDF5MzgtV08wNHZmZERHb3lVYg?oc=5
"MWC 2025: Viettel mang tới giải pháp số hóa hạ tầng viễn thông, giúp tiết kiệm 50% nguồn lực - Viettel AI",https://news.google.com/rss/articles/CBMivwFBVV95cUxNYWVzQ2ZNRDQwdnJGa0M1QUZpUVF6Mlp4S1h6eGxwcmQyRko5WDRidVowWjNLb3RXSEFPeFNTbmplTTZWbDV6VUZ3UVhiTkNjWlAta0Q3dFZqMHFDanZDZXVzb1Q3a0tUTEQxRC1zbVJNTndpSFNLTU1jR19rbmdVajJMRVlQal9pVUJYTkJhYnl6QXRsaVVTUmoyaWxVMGZXSEN6dDZJQjI2LTkyMTVwcy1IUXZOdldtMkRfNVJsMA?oc=5
Tuyển dụng - Viettel AI,https://news.google.com/rss/articles/CBMiTEFVX3lxTE1NR3M1MmdZdkQ3QW1BUkhPeE9KallnR0ZxN3F4YURlSjNmWkpsQ0puNzV5cHBETm16VzB5WGxMalo2OFdvdVNLdUdwaVg?oc=5
Manus AI - Advertising Vietnam,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBlNlRtbkllTjNzbVFyN3YyZkNkbERiZXpYSzAtX1Fub0VtWEFPVU9ydlptNU5temlLNl9RRWllN1NpdkhyYkRsWUhvc2lwbzlmdnN1dFN3?oc=5
Meta âm thầm tích hợp Manus vào Ads Manager: Các chuyên gia nhận định gì về nguy cơ AI sẽ thay thế Media Buyer? - Advertising Vietnam,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNZGQ4V3k1MTRBblpJZXFBMWFxaGN4Z3ZtOU5FRTRkN1RtQ0lXWmxqUk5wX2g2QnUwTHRsUUtxNFV6WkJES0VyR2tScWtYSmZ1RUdUOEhraEoxSW1ia0FYdnpDWm9tQkF2RTVlTEs5bXRMcXlINE5wREx6T1BDM1N5MDRZTDJzbGJkQjhqbXM3QlJ3RmlCTF9McWdMS01CeU1RMl96cWtYalVpUkUxYlJzOVhneFNjZzI2R0c4Vm9tcTAzaVBRRDR2dWZOSENNZFZMdVhDOG1R?oc=5
"Đón đầu 5 xu hướng sử dụng AI trong năm 2025: Hỗ trợ chẩn đoán bệnh chính xác hơn, AI đàm thoại được nhiều doanh nghiệp ở đa dạng ngành hàng sử dụng - Advertising Vietnam",https://news.google.com/rss/articles/CBMinAJBVV95cUxPSGJ3TXNsOC1SWUVCS0twa3VyU2xrOFVsZHFNenVDb3NwWG03c2xWVXYxbnlLX0hWRF8xUUhJWkM1bzVLWGQ4ck9pbDBzTjBPU3J6WUNCWmxybkxwSklhNUJUeVhnS1MxeXRmN3pDZ1dxbGREMktPOWUwc3pnc1FUX1ZPQW8yc0JWSkxkSFZvcklSSEdfbklHWHBmdDFUZjhfMUhaSEpwdUR5SlZUSW52RWNfMlJ4d1hvTE0wdnpCd1AxZU9leFpRVlVNbW9KZk5WZFZIaEN5NnRDVUhhZlJoaUlnUVBUMDIyaFVRMGpjT0F3TWhWX2NFTm5jMi1IVWhqRm1rbGY0OUg5OWtGdnV1bW13cXBqZDlUNEJ2eA?oc=5
ChatGPT có hơn 800 triệu người dùng trung bình mỗi tuần: Kế hoạch triển khai quảng cáo của OpenAI trên nền tảng này sẽ tác động ra sao đến toàn ngành marketing? | Như Quỳnh - Advertising Vietnam,https://news.google.com/rss/articles/CBMirAJBVV95cUxQNWQzWENYaXVqdENHdkZ6RmNWd0tVZER5UGxKQmJrN1VIbFhOQmtGQjdPZFZCUnRzYkFJeWRZTnFOSXRXMkVXanJyU0ozSktsa1F2WF9vLVJtYTJJaUxuZTlaclBBTTA5V3R5LVZwWFprMWYzZVBlZ3RhNmN5REFZZmVpQ0V2MHJBaWFodnd2Tmx6dnQ5MDQwTnNQbmdZNFkzb25nYkRSZFNVREFydklRd0h4N29URkYwQjd3aXlBWUFhaUVKazhFYm5Uaml6WDlFdWNsRTNxNVBVM2g0ZHpqOWFXYWdxZDdJbTVqX1ZxY05BdE12cmY0dFZQbGpSLTJIbXR3OTNJMjFFMnV6Ri1oLXdadEVfMmVnbXlCQlhLUnZlaVcwcV9mbDJON3k?oc=5
"Giải mã làn sóng AI đột phá trong các ứng dụng tài chính, xã hội và sức khỏe, Báo cáo trắng về Xu hướng Tiếp thị Ứng dụng Di động Toàn cầu 2026 tiết lộ các yếu tố thúc đẩy tăng trưởng bền vững - Advertising Vietnam",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOUEVNbnU2ZWJMejVCQWw0QklfU2NHSWJ5dENVMFBLOEhfcWhHYzZrMHJRalV3LVJPdlRPMVpVdm9tWk5FNlJlYV9QNlNFWVQ4S2o4MUJkVUc1aE95TllrLTZQRThFcXh6YWphT0pybEdfMXNaSWItc1JXbi1wSjNuNHdPSUpBTktuSE9CODQtMFVGQlczQWhsazJXd0dCZGQzZUt0U3JwejRIUEM1M3ZPTjdWUERucl9kR0N4WmJUdFFIYk5TWFhYS0ZlZ3lUamtubFRCQXVR?oc=5
"DeepSeek, Moonshot AI và MiniMax bị tố khai thác trái phép mô hình Claude - Advertising Vietnam",https://news.google.com/rss/articles/CBMisAFBVV95cUxOTFc1ZEk1bmp6aFoyc3FNOTlLN2xXS0dtU0FOS1otMXhtbjVYNHNFc256bzJheDYtS0FXR1V0bWdJNE5yY0lXQ2w1UjFpN0JaSlc5OGJtNXVlM0Z6d0g3Uk9WTVVBU1ZvdDJDMjJ6YmRpNm5XVHNfUE1EcVJ4emZicDRKYk9XMkxKa1lFRHBFMHhaQ1pfMVBJa2dwX1B0Z3ktUGQzT215ZmZ0RDRrNDBpQg?oc=5
Khi những gã khổng lồ phải bắt tay nhau: Thỏa thuận Apple-Google nói lên điều gì và bài học về sức mạnh thực sự của AI | Ý Nhi - Advertising Vietnam,https://news.google.com/rss/articles/CBMi9gFBVV95cUxORjktMDVpd2o5TXZOMDE3UkpSNnNTLVNNOXB6dC1NTWNQdnk3MGttdEJHYVJ5NWxuaDRLS1RLOW1EanVDSW9fT0VEZFVoQk5ndndWdDFpZV9HUmdMaWxHY1RybTN4SVFJY180NU4zczdtTXhMVmxUVy03NXk4RlU1em5MS3BYdlhFd0psU2toMmxwdGs2RmhqbktDNEFMTlJtSk1vQnhlY2hWRkxPa2UyVjVYLWtVZFQ1UmhDeURCYXdKV2lhdFQ5Q2w5Qm9JNWg5NnlDUHBLOWtfMHF0R2lvX3J2T2IzTEJEeVZ5V0UwZTF6M0NfbkE?oc=5
Các thương hiệu tiếp cận Gen Z trong kỷ nguyên AI bằng nội dung chân thực: Maybelline biến hành vi lướt newsfeed thành cuộc săn tìm dòng son mới; Kim Kardashian livestream TikTok bán sản phẩm SKIMS - Advertising Vietnam,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQOWZiS0hCUThGN0lDSEJrUGNjbTNwMmFZemZCVHRxbnYxalRfY2YwaTk2RG5fNHRqbXZGanRiZ3hYUEl6N2EtSkQyeFI1VWxYbWtXOXFxak15UnBDNjIzSkNWaThkeE9KRHl5QTB0a3hETG1TdkVnSXNqaWpTV3gtNzlqQ2c1T3p0eFBDMDNKM0VKVVRTSklJQ21QaTkzLVI1WTdZa19fZXpfRkVWUWpteExnUEx6MlB1STRKOWhqYW1kWF9vNlpBUktjMmlZTGVES2IyVVhn?oc=5
